chembl_id,smiles,mol_weight,logp,hbd,hba,tpsa,rotatable_bonds,heavy_atoms,drug_like
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],136.3,,,,0.0,0.0,3.0,1
CHEMBL1200680,S=[Se]=S,143.09,,,,0.0,0.0,3.0,1
CHEMBL1200681,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],608.18,8.95,4.0,2.0,73.25,12.0,42.0,1
CHEMBL1200682,O=C([O-])CCCO.[Na+],126.09,-0.16,2.0,2.0,60.36,3.0,8.0,1
CHEMBL1200685,[133Xe],132.91,,,,0.0,0.0,1.0,1
CHEMBL1200686,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,810.47,5.72,11.0,2.0,158.12999999999997,6.0,56.0,1
CHEMBL1200688,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,862.06,2.68,17.0,4.0,226.28,12.0,60.0,1
CHEMBL1200689,[N]=O,30.01,-0.45,1.0,0.0,39.370000000000005,0.0,2.0,1
CHEMBL1200690,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1056.24,,,,425.54999999999984,19.0,73.0,1
CHEMBL1200691,CC(=O)[O-].CC(=O)[O-].[Mg+2],142.39,,,,80.25999999999999,0.0,9.0,1
CHEMBL1200692,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,558.6,4.17,11.0,2.0,162.16,10.0,41.0,1
CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,200.05,2.42,1.0,0.0,9.23,2.0,12.0,1
CHEMBL1200695,CC(N)C(O)c1ccccc1.Cl,187.67,1.07,2.0,2.0,46.25,2.0,12.0,1
CHEMBL1200696,[K+].[O-][Cl+3]([O-])([O-])[O-],138.55,,,,92.24,0.0,6.0,1
CHEMBL1200699,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,462.46,-0.35,9.0,6.0,213.12,2.0,33.0,1
CHEMBL1200701,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],510.33,3.2,6.0,2.0,147.07,4.0,32.0,1
CHEMBL1200703,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,336.22,2.95,3.0,1.0,50.46,1.0,22.0,1
CHEMBL1200705,Br.CC(N)Cc1ccc(O)cc1,232.12,1.28,2.0,2.0,46.25,2.0,12.0,1
CHEMBL1200706,O[Al](O)O,78.0,,,,60.69,0.0,4.0,1
CHEMBL1200707,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl,440.97,2.42,6.0,0.0,68.31,6.0,30.0,1
CHEMBL1200709,C/C=C/C(=O)N(CC)c1ccccc1C,203.28,2.92,1.0,0.0,20.31,3.0,15.0,1
CHEMBL1200710,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,351.32,4.53,2.0,0.0,6.48,4.0,23.0,1
CHEMBL1200711,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,687.06,,,,52.60000000000001,29.0,50.0,1
CHEMBL1200712,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],960.82,6.67,16.0,8.0,370.74,9.0,62.0,1
CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,273.74,1.62,3.0,0.0,54.45,1.0,17.0,1
CHEMBL1200715,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,297.83,3.15,3.0,1.0,38.33,5.0,20.0,1
CHEMBL1200718,[Mg+2].[OH-].[OH-],58.32,,,,60.0,0.0,3.0,1
CHEMBL1200721,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],564.35,5.3,4.0,2.0,101.96,7.0,35.0,1
CHEMBL1200722,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],762.71,3.63,6.0,0.0,59.08,4.0,45.0,1
CHEMBL1200724,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,201.7,1.33,2.0,2.0,32.26,3.0,13.0,1
CHEMBL1200725,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,500.79,7.02,4.0,0.0,90.42,6.0,31.0,1
CHEMBL1200727,[82Rb+].[Cl-],117.37,,,,0.0,0.0,2.0,1
CHEMBL1200728,Cl.N=C(N)N,95.53,-1.16,1.0,3.0,75.89,0.0,5.0,1
CHEMBL1200729,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],445.19,1.32,7.0,3.0,158.9,10.0,28.0,1
CHEMBL1200731,[Cl-].[K+],74.55,,,,0.0,0.0,2.0,1
CHEMBL1200732,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,502.58,3.52,7.0,1.0,99.13,3.0,36.0,1
CHEMBL1200733,FC(F)OC(F)C(F)(F)F,168.04,2.08,1.0,0.0,9.23,2.0,10.0,1
CHEMBL1200734,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],623.68,2.52,8.0,4.0,183.38,13.0,40.0,1
CHEMBL1200735,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,437.9,2.37,6.0,2.0,83.80000000000001,4.0,30.0,1
CHEMBL1200736,O=C([O-])[O-].[Mg+2],84.31,,,,63.19,0.0,5.0,1
CHEMBL1200737,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,734.05,10.61,8.0,0.0,111.19,38.0,50.0,1
CHEMBL1200743,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],1290.87,,,,197.07,10.0,44.0,1
CHEMBL1200744,[18F-].[Na+],40.99,,,,0.0,0.0,2.0,1
CHEMBL1200745,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,301.81,1.99,4.0,2.0,50.72,9.0,20.0,1
CHEMBL1200747,CC(O)C(=O)O.N,107.11,,,,92.53,1.0,7.0,1
CHEMBL1200748,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,244.25,-0.05,5.0,5.0,147.31,4.0,17.0,1
CHEMBL1200749,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,324.9,3.9,2.0,1.0,32.34,5.0,22.0,1
CHEMBL1200750,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,320.89,4.24,3.0,0.0,6.48,3.0,21.0,1
CHEMBL1200751,O.S=c1[nH]cnc2nc[nH]c12,170.2,0.64,4.0,2.0,88.85999999999999,0.0,11.0,1
CHEMBL1200755,CCNCC.CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1425.57,,,,563.4299999999998,40.0,99.0,1
CHEMBL1200756,Cc1ncc(CO)c(CO)c1O.Cl,205.64,0.08,4.0,3.0,73.58000000000001,2.0,13.0,1
CHEMBL1200757,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],732.68,6.11,4.0,0.0,52.6,4.0,43.0,1
CHEMBL1200758,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],371.39,0.32,5.0,3.0,115.56,4.0,25.0,1
CHEMBL1200759,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,292.55,1.93,3.0,1.0,44.7,0.0,17.0,1
CHEMBL1200760,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],401.29,2.71,6.0,4.0,154.31,7.0,28.0,1
CHEMBL1200761,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,380.87,5.87,3.0,0.0,27.69,6.0,27.0,1
CHEMBL1200762,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],516.41,2.01,6.0,4.0,147.02,4.0,34.0,1
CHEMBL1200763,O=C([O-])CNC(=O)c1ccccc1[131I].[Na+],331.06,1.11,2.0,2.0,69.22999999999999,3.0,15.0,1
CHEMBL1200764,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],195.69,0.64,2.0,0.0,26.3,3.0,12.0,1
CHEMBL1200768,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+],568.57,-1.3,11.0,3.0,194.05,9.0,38.0,1
CHEMBL1200769,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,447.49,2.65,3.0,0.0,151.5,11.0,32.0,1
CHEMBL1200770,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,613.96,3.16,3.0,2.0,83.63,4.0,20.0,1
CHEMBL1200771,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],353.98,4.72,1.0,1.0,20.23,8.0,24.0,1
CHEMBL1200772,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],346.42,3.61,4.0,1.0,70.34,4.0,24.0,1
CHEMBL1200773,Cc1cccc(C)c1NC(=O)C(C)N.Cl,228.72,1.59,2.0,2.0,55.120000000000005,2.0,15.0,1
CHEMBL1200774,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,378.44,1.51,5.0,3.0,94.83,2.0,27.0,1
CHEMBL1200775,CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,1269.47,,,,466.3399999999999,32.0,91.0,1
CHEMBL1200776,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,393.88,6.14,1.0,1.0,12.03,6.0,27.0,1
CHEMBL1200778,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,304.73,-2.71,6.0,2.0,98.82,3.0,20.0,1
CHEMBL1200779,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,512.47,1.89,6.0,2.0,155.82,3.0,35.0,1
CHEMBL1200781,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,405.31,3.81,3.0,0.0,36.26,5.0,25.0,1
CHEMBL1200782,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,281.35,1.58,1.0,1.0,100.62000000000002,7.0,20.0,1
CHEMBL1200787,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,340.29,4.19,2.0,0.0,12.47,8.0,22.0,1
CHEMBL1200789,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],251.37,1.47,2.0,2.0,69.59,2.0,11.0,1
CHEMBL1200790,CCC1(CC)C(=O)NCC(C)C1=O,183.25,1.13,2.0,1.0,46.17,2.0,13.0,1
CHEMBL1200791,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,296.84,2.85,3.0,2.0,44.620000000000005,2.0,20.0,1
CHEMBL1200794,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,337.8,0.75,5.0,2.0,70.0,0.0,23.0,1
CHEMBL1200795,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,459.97,5.1,2.0,0.0,87.07000000000001,8.0,32.0,1
CHEMBL1200796,O.O=P1(N(CCCl)CCCl)NCCCO1,279.1,1.88,2.0,1.0,73.07000000000001,5.0,15.0,1
CHEMBL1200798,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,408.33,2.36,6.0,0.0,45.78,5.0,27.0,1
CHEMBL1200799,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,500.55,4.43,6.0,3.0,96.22,12.0,35.0,1
CHEMBL1200800,CC(=O)[O-].CC(=O)[O-].[Ca+2],158.17,,,,80.25999999999999,0.0,9.0,1
CHEMBL1200802,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,224.26,0.96,3.0,2.0,75.27000000000001,4.0,16.0,1
CHEMBL1200803,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,480.56,3.86,3.0,0.0,107.37999999999998,5.0,35.0,1
CHEMBL1200804,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],334.24,4.36,2.0,2.0,52.16,4.0,20.0,1
CHEMBL1200805,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,548.61,3.37,6.0,0.0,153.91,9.0,38.0,1
CHEMBL1200806,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],252.25,3.04,2.0,1.0,49.36,3.0,18.0,1
CHEMBL1200807,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,327.47,4.14,3.0,2.0,52.82000000000001,1.0,24.0,1
CHEMBL1200809,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,418.37,4.3,4.0,0.0,38.13,3.0,28.0,1
CHEMBL1200810,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,412.66,6.61,2.0,2.0,40.46,5.0,30.0,1
CHEMBL1200813,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,372.89,2.37,5.0,3.0,87.66,10.0,25.0,1
CHEMBL1200814,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],244.23,-0.86,6.0,2.0,112.82,2.0,14.0,1
CHEMBL1200817,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,389.97,4.65,3.0,0.0,29.54,8.0,27.0,1
CHEMBL1200819,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,320.84,2.17,5.0,2.0,67.43,6.0,20.0,1
CHEMBL1200820,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],539.55,-0.24,7.0,3.0,159.26,6.0,37.0,1
CHEMBL1200821,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,447.01,2.01,4.0,0.0,48.3,4.0,16.0,1
CHEMBL1200822,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,474.4,3.44,4.0,2.0,96.89,7.0,32.0,1
CHEMBL1200825,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,345.91,4.29,2.0,0.0,20.31,7.0,24.0,1
CHEMBL1200826,O=C([O-])[O-].[Li+].[Li+],73.89,,,,63.19,0.0,6.0,1
CHEMBL1200828,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,323.91,3.94,2.0,1.0,23.47,5.0,22.0,1
CHEMBL1200829,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.14,-3.01,6.0,4.0,107.22,1.0,12.0,1
CHEMBL1200831,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,503.09,2.39,7.0,2.0,95.94,9.0,32.0,1
CHEMBL1200832,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,327.9,4.88,1.0,0.0,3.24,4.0,23.0,1
CHEMBL1200833,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,387.9,2.84,6.0,2.0,84.85999999999999,5.0,26.0,1
CHEMBL1200836,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,492.15,6.12,4.0,0.0,102.78,6.0,30.0,1
CHEMBL1200837,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,343.9,2.39,4.0,2.0,50.72,11.0,23.0,1
CHEMBL1200839,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,809.13,3.12,3.0,3.0,208.68,9.0,33.0,1
CHEMBL1200841,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,272.78,1.77,4.0,1.0,55.56,6.0,18.0,1
CHEMBL1200843,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,455.51,1.92,3.0,3.0,142.96,6.0,33.0,1
CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,454.97,3.89,5.0,1.0,72.83,2.0,31.0,1
CHEMBL1200848,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,428.61,5.97,4.0,0.0,60.440000000000005,6.0,31.0,1
CHEMBL1200850,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],277.22,-1.97,8.0,4.0,142.37,5.0,19.0,1
CHEMBL1200851,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],370.29,2.03,3.0,1.0,46.53,3.0,22.0,1
CHEMBL1200852,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],388.49,0.7,5.0,2.0,98.77,5.0,25.0,1
CHEMBL1200853,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,312.45,4.5,2.0,0.0,34.14,1.0,23.0,1
CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,591.78,8.0,6.0,0.0,36.02,15.0,41.0,1
CHEMBL1200855,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],428.4,0.55,6.0,3.0,129.67000000000002,5.0,27.0,1
CHEMBL1200859,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],566.68,4.1,6.0,1.0,120.65,9.0,38.0,1
CHEMBL1200861,O=C(O)[C@@H](O)[C@H](O)C(=O)O,150.09,-2.12,4.0,4.0,115.06000000000002,3.0,10.0,1
CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,195.22,0.74,3.0,3.0,83.55,3.0,14.0,1
CHEMBL1200863,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,341.67,1.93,3.0,2.0,66.56,8.0,20.0,1
CHEMBL1200865,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,466.96,3.92,7.0,1.0,99.13,4.0,32.0,1
CHEMBL1200866,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,498.96,6.35,0.0,0.0,0.0,6.0,26.0,1
CHEMBL1200868,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.24,2.19,4.0,2.0,72.55000000000001,2.0,17.0,1
CHEMBL1200869,Cc1ncc([N+](=O)[O-])n1CCO.Cl,207.62,0.09,5.0,1.0,81.19,3.0,13.0,1
CHEMBL1200870,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,432.5,0.5,8.0,2.0,154.34,8.0,29.0,1
CHEMBL1200873,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,377.47,2.84,4.0,2.0,102.23,4.0,26.0,1
CHEMBL1200874,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1.[Na+],292.34,1.78,3.0,2.0,77.34,5.0,19.0,1
CHEMBL1200875,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,427.93,4.41,5.0,0.0,59.75,5.0,30.0,1
CHEMBL1200877,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,494.58,3.44,6.0,2.0,100.9,3.0,35.0,1
CHEMBL1200878,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,532.65,4.41,7.0,1.0,99.13,4.0,38.0,1
CHEMBL1200879,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],330.31,3.61,4.0,1.0,70.34,4.0,24.0,1
CHEMBL1200880,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,389.52,4.36,0.0,0.0,66.43,3.0,27.0,1
CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,493.94,0.19,9.0,5.0,164.63,3.0,34.0,1
CHEMBL1200883,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-],591.72,8.05,4.0,0.0,38.25,22.0,38.0,1
CHEMBL1200885,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O.Cl,330.82,2.41,3.0,1.0,53.92,2.0,23.0,1
CHEMBL1200887,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,424.93,2.58,6.0,1.0,69.26,10.0,29.0,1
CHEMBL1200890,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314.Cl,351.83,1.05,5.0,1.0,59.00000000000001,1.0,24.0,1
CHEMBL1200891,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,380.92,2.73,5.0,1.0,62.13,5.0,26.0,1
CHEMBL1200893,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,367.83,2.08,6.0,4.0,91.18,6.0,25.0,1
CHEMBL1200895,NNCCc1ccccc1.O=S(=O)(O)O,234.28,0.69,2.0,2.0,112.65,3.0,15.0,1
CHEMBL1200896,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O.NC(CO)(CO)CO,475.62,3.04,4.0,4.0,184.7,15.0,33.0,1
CHEMBL1200899,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I.[Na+],663.01,4.89,2.0,2.0,69.23,7.0,23.0,1
CHEMBL1200901,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,536.89,8.64,2.0,1.0,23.47,10.0,34.0,1
CHEMBL1200903,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],260.27,1.35,3.0,2.0,77.34,5.0,18.0,1
CHEMBL1200904,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,223.75,2.18,1.0,0.0,3.24,4.0,15.0,1
CHEMBL1200906,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],428.41,3.48,3.0,1.0,46.53,8.0,26.0,1
