logp,mol_weight,hba,heavy_atoms,hbd,rotatable_bonds,smiles,tpsa,drug_like
5.97,637.74,0.0,41.0,5.0,4.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],55.84,1
2.35,184.49,0.0,10.0,1.0,2.0,FC(F)OC(Cl)C(F)(F)F,9.23,1
1.22,398.39,2.0,29.0,7.0,3.0,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,107.59,1
5.43,329.49,1.0,25.0,1.0,8.0,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,12.03,1
0.34,263.31,3.0,17.0,4.0,3.0,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,106.86,1
4.72,318.53,1.0,23.0,1.0,8.0,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,20.23,1
4.83,268.36,2.0,20.0,2.0,4.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,40.46,1
3.41,374.45,3.0,26.0,4.0,10.0,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])O[C@H]2C[C@H]1O.[Na+],89.82000000000001,1
1.26,290.32,2.0,21.0,7.0,5.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,105.51,1
3.64,321.88,0.0,21.0,4.0,4.0,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl,19.37,1
8.036800000000007,723.1650000000002,2.0,51.0,0.0,4.0,CN1C2=CC=C1C(=C3C=CC(=N3)C(C4=CC=C([N-]4)C(=C5C=CC(=C2C6=CC=CC=C6)[N-]5)C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9.Cl[Co+2],45.49,0
5.86,633.6,2.0,42.0,9.0,7.0,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1.Cl.Cl,106.16,1
1.77,311.41,2.0,21.0,4.0,3.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,78.50999999999999,1
4.89,456.99,1.0,32.0,3.0,4.0,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl,64.33,1
3.17,240.35,0.0,18.0,2.0,5.0,CN(C)CCC(c1ccccc1)c1ccccn1,16.130000000000003,1
2.2,469.56,1.0,32.0,3.0,9.0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,151.24,1
4.65,338.04,0.0,20.0,0.0,3.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,1
3.77,327.81,0.0,23.0,4.0,0.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,28.07,1
1.84,502.99,4.0,34.0,6.0,7.0,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,171.34,1
4.67,484.66,1.0,33.0,6.0,9.0,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,55.760000000000005,1
6.258700000000007,606.0740000000003,6.0,44.0,1.0,5.0,CC1=CC(=O)C2=C(C1=O)CC3C4C(CC=C3C2C5=C(C=C(C=C5)OCC6=CC=CC=C6)O)C(=O)N(C4=O)C7=CC=C(C=C7)Cl,100.98000000000002,0
4.48,416.87,2.0,30.0,6.0,4.0,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,88.49000000000001,1
4.47,344.49,3.0,24.0,3.0,14.0,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,94.83,1
4.37,356.42,1.0,25.0,2.0,4.0,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,60.36,1
1.45,412.32,1.0,25.0,4.0,5.0,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],59.06,1
5.48,737.82,2.0,52.0,4.0,6.0,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-],46.94,1
4.59,418.57,1.0,30.0,5.0,6.0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,72.83,1
-1.04,219.24,4.0,15.0,4.0,6.0,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,106.86,1
4.6,466.02,0.0,32.0,6.0,13.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,57.23,1
0.5,316.43,2.0,21.0,8.0,6.0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,79.74,1
5.22,349.52,0.0,26.0,2.0,7.0,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,20.31,1
3.72,316.38,1.0,22.0,5.0,5.0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,83.21,1
4.3,530.67,2.0,39.0,7.0,4.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,101.65000000000002,1
0.5,359.23,5.0,21.0,4.0,9.0,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],172.86,1
2.09,269.77,1.0,18.0,3.0,3.0,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1.Cl,38.33,1
6.46,358.01,0.0,24.0,0.0,15.0,CCCCCCCCCCCCCCCC[n+]1ccccc1.O.[Cl-],35.38,1
6.455300000000007,537.7850000000004,4.0,39.0,1.0,9.0,CC12CCC3C(C1CCC2O)C(CC4C3(CCC(=O)C4)C)CCCC5=CC(=CC=C5)OCCCC(=O)N(C)C,66.84,0
4.48,392.58,3.0,28.0,3.0,4.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,77.76,1
1.04,246.27,1.0,18.0,3.0,2.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,66.48,1
3.5111000000000034,1030.5210000000002,18.0,73.0,5.0,11.0,CC1C(C(CC(O1)OC2COC(=O)C(CC3=NC(=C(C=C3)OC4C=C5C#CC2=CC#CC6C5(C4OC7CC(C(C(O7)C)O)(C)O)O6)Cl)NC(=O)C8=C(C=C9C=C(C(=C(C9=C8)OC)OC)OC(C)C)O)O)N(C)C,238.82,0
1.58,281.35,1.0,20.0,1.0,7.0,CC(N)Cc1ccccc1.O=C(O)CCCCC(=O)O,100.62000000000002,1
-1.11,667.66,4.0,45.0,13.0,9.0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+],223.08999999999995,1
3.61,330.31,1.0,24.0,4.0,4.0,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],70.34,1
1.5,299.37,1.0,22.0,4.0,1.0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,41.93,1
,324.41,,17.0,,5.0,O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],172.12,1
3.07,264.3,1.0,18.0,1.0,4.0,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],103.13,1
5.168900000000005,545.1010000000003,6.0,37.0,0.0,14.0,COCCCN(CC(=O)N(CCC1=CC(=C(C=C1)OC)OC)CC2=CC=CS2)C(=O)C3=CC(=CC=C3)Cl,68.31,0
4.19,340.29,0.0,22.0,2.0,8.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,12.47,1
7.3,518.42,0.0,34.0,4.0,8.0,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1.O=[N+]([O-])O,90.42,1
3.14,372.81,3.0,26.0,6.0,6.0,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,91.68,1
8.129600000000007,661.8050000000001,9.0,47.0,1.0,13.0,CCOC1=C(C=CC(=C1)C2C(=C(C(=O)N2C3=NN=C(S3)SCC4=CC=CC5=CC=CC=C54)O)C(=O)C=CC6=CC=CC=C6)OCC=C,101.85,0
-0.56,383.41,3.0,25.0,9.0,5.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,147.20999999999998,1
5.86,461.56,1.0,34.0,3.0,7.0,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,41.03,1
-0.13,170.21,1.0,12.0,2.0,3.0,CC[C@@H](C(N)=O)N1CCCC1=O,63.400000000000006,1
2.2,462.54,3.0,33.0,7.0,6.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,138.2,1
5.369920000000006,576.1220000000003,7.0,40.0,0.0,7.0,CC1CN(CCN1C(=O)C2=CC(=CC=C2)Cl)C(=O)CSC3=NN=C(N3C4=CC=C(C=C4)OC)C5=CC=C(C=C5)C,80.56000000000002,0
3.0,277.19,3.0,17.0,3.0,3.0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,58.28,1
3.36,339.48,1.0,25.0,3.0,8.0,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,59.22,1
1.34,271.79,2.0,18.0,3.0,6.0,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,58.36,1
2.48,191.27,0.0,14.0,1.0,3.0,CCN(CC)C(=O)c1cccc(C)c1,20.31,1
7.663100000000004,501.8410000000004,4.0,33.0,0.0,9.0,C1=CC=C2C(=C1)C(=O)N(C(=N2)C3=CC=C(C=C3)Cl)CCCCCCOC4=C(C=CC(=C4)Cl)Cl,44.120000000000005,0
6.210700000000002,515.7800000000001,5.0,34.0,1.0,6.0,CCC1=CC=CC=C1OC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)C4=C(C=C(C=C4)Cl)Cl)Cl,75.71000000000001,0
6.11,572.88,0.0,41.0,4.0,4.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,52.6,1
7.559740000000008,543.6480000000003,6.0,40.0,2.0,6.0,CC1=CC=C(C=C1)C(=O)C2=C(N(C(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC=C(C=C5)C)C6=CC=CC=C6)O,84.22,0
6.511020000000007,521.6610000000002,4.0,39.0,2.0,6.0,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)NC(=O)NN=CC5=CC=C(C=C5)C6=CC=C(C=C6)OC(=O)C,79.78999999999999,0
0.24,241.73,5.0,16.0,2.0,3.0,Cl.N=C(N)NC(=N)NCCc1ccccc1,97.78,1
7.000200000000008,528.7030000000002,3.0,36.0,2.0,10.0,CCCCSC(=C(NC(=O)C1=CC=CC=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)S,29.1,0
2.88,592.69,4.0,39.0,4.0,14.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,267.4,1
3.82,401.42,1.0,30.0,5.0,4.0,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,81.7,1
-1.4,619.6,4.0,38.0,14.0,9.0,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+],225.59,1
3.24,265.34,2.0,18.0,4.0,4.0,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,67.01,1
3.26,861.94,5.0,61.0,14.0,8.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,318.94999999999993,1
2.88,430.38,2.0,29.0,5.0,5.0,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,107.26,1
6.12,585.65,1.0,40.0,6.0,14.0,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],113.04,1
5.774200000000005,728.8960000000002,12.0,48.0,2.0,14.0,C1OC2=C(O1)C=C(C=C2)NC(=O)CCCCCN3C(=O)C(=C4C(=O)N(C(=S)S4)CCCCCC(=O)NC5=CC6=C(C=C5)OCO6)SC3=S,135.74,0
-1.17,435.44,4.0,28.0,10.0,7.0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,201.58,1
5.91,720.96,4.0,50.0,9.0,17.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,145.77999999999997,1
7.094600000000008,502.7240000000003,3.0,36.0,0.0,11.0,CCCCC1=CC=C(C=C1)C(=O)N(CC(=O)N(CC2=CC=CC=C2)CC3=CC=CS3)C4CCCCC4,40.620000000000005,0
6.56,405.97,0.0,29.0,2.0,9.0,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,12.47,1
5.868800000000002,521.2320000000001,4.0,25.0,1.0,4.0,C1=CC(=CC=C1C=C2C(=O)N(C(=S)S2)CNC3=C(C=CC(=C3)Cl)Cl)I,32.34,0
5.93,320.05,0.0,18.0,0.0,3.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.0,1
2.66,213.24,2.0,16.0,5.0,2.0,Nc1ccc(/N=N/c2ccccc2)c(N)n1,89.64999999999999,1
1.45,273.76,1.0,18.0,4.0,5.0,CCOc1ccccc1OCC1CNCCO1.Cl,39.72,1
6.42,663.41,3.0,44.0,8.0,22.0,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,108.33,1
2.08,445.55,3.0,31.0,6.0,7.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,130.14999999999998,1
-0.86,461.02,5.0,29.0,8.0,7.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl.O,153.99,1
2.65,354.45,2.0,26.0,4.0,1.0,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,65.56,1
0.69,234.28,2.0,15.0,2.0,3.0,NNCCc1ccccc1.O=S(=O)(O)O,112.65,1
1.85,498.44,0.0,34.0,2.0,7.0,CN1CCC[C@H]1c1cccnc1.O.O.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,309.24999999999994,1
,306.39,,16.0,,5.0,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],140.62,1
1.66,529.46,3.0,36.0,10.0,10.0,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,158.17999999999995,1
5.859000000000004,519.8520000000002,7.0,31.0,1.0,3.0,CC1(CC2=C(C(N3C(=N2)N=C(N3)SCC4=CC=CC=C4Cl)C5=CC=C(O5)Br)C(=O)C1)C,70.2,0
4.32,582.97,1.0,41.0,6.0,7.0,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,119.29,1
4.42,307.44,0.0,23.0,2.0,4.0,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,12.47,1
1.97,185.7,1.0,12.0,1.0,2.0,CC(C)(N)Cc1ccccc1.Cl,26.02,1
4.58,717.78,2.0,51.0,12.0,13.0,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1,159.37,1
2.21,534.57,0.0,38.0,5.0,9.0,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,182.73,1
5.93,557.05,2.0,40.0,8.0,11.0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,112.4,1
2.56,426.39,3.0,31.0,9.0,4.0,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,146.86,1
2.38,210.28,1.0,16.0,2.0,2.0,c1ccc2c(CC3=NCCN3)cccc2c1,24.39,1
1.24,405.5,4.0,29.0,5.0,12.0,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,132.95999999999998,1
9.802899999999994,697.2040000000004,3.0,48.0,1.0,12.0,CC(C)CC1(C2=CC=CC=C2NC1=O)CCCCN3CCC(CC3)(COCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=CC=C5.Cl,41.57000000000001,0
4.82,452.52,3.0,34.0,6.0,7.0,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,104.82,1
14.036699999999971,683.0740000000002,3.0,50.0,0.0,24.0,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C=C(C1=O)OC)C)C)C)C)C)C)C)C,43.370000000000005,0
-1.2,554.59,4.0,36.0,15.0,8.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,215.22000000000003,1
6.314660000000006,546.6450000000003,8.0,39.0,0.0,8.0,CCCCOC1=C(C=C(C=C1)C2C3=C(C(=O)N2C4=NC(=C(S4)C(=O)C)C)OC5=C(C3=O)C=C(C(=C5)C)C)OC,98.94,0
2.9,336.3,2.0,25.0,6.0,2.0,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,100.88,1
-0.8,130.08,2.0,9.0,2.0,0.0,O=c1[nH]cc(F)c(=O)[nH]1,65.72,1
0.21,124.23,3.0,6.0,3.0,2.0,OCC(S)CS,20.23,1
7.062500000000008,519.0040000000001,1.0,37.0,1.0,7.0,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=C(C=C2)Cl)[P+](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5,29.1,0
1.77,376.24,4.0,24.0,7.0,4.0,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,99.77,1
5.575700000000005,577.0580000000003,6.0,40.0,2.0,10.0,CCOC1=CC(=CC(=C1OCC2=CC=C(C=C2)Cl)CC=C)C=C3C(=O)NC(=S)N(C3=O)C4=CC=CC(=C4)C(=O)O,105.17,0
2.64,305.34,0.0,23.0,5.0,3.0,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,74.28999999999999,1
5.876600000000006,586.7820000000003,6.0,42.0,3.0,9.0,CCOC1=CC=C(C=C1)[N+]2=C(NN=C2SCC(=O)NNC=C3C=C(C(=O)C(=C3)C(C)(C)C)C(C)(C)C)C4=CC=CC=C4,99.99,0
,188.18,,11.0,,3.0,O=C([O-])[C@H](O)[C@@H](O)C(=O)O.[K+],117.89,1
2.09,186.19,1.0,13.0,1.0,4.0,O=C([O-])CCCc1ccccc1.[Na+],40.13,1
6.45,416.13,0.0,25.0,3.0,6.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,27.05,1
2.66,296.41,0.0,22.0,2.0,1.0,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,23.550000000000004,1
3.04,212.25,0.0,16.0,2.0,3.0,O=C(OCc1ccccc1)c1ccccc1,26.3,1
7.73,883.02,4.0,65.0,10.0,11.0,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,193.1,1
3.53,555.77,3.0,32.0,6.0,6.0,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,163.01,1
5.588800000000005,680.7620000000003,10.0,49.0,1.0,13.0,COC1=CC=C(C=C1)C2CC(=NN2C(=O)CSC3=NN=C(N3C4=CC=C(C=C4)F)CNC(=O)COC5=CC=CC=C5)C6=CC=C(C=C6)OC,120.17000000000002,0
1.18,152.15,1.0,11.0,3.0,1.0,COC(=O)c1ccccc1O,46.53,1
2.95,344.88,1.0,23.0,5.0,10.0,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,64.79,1
9.11,664.91,0.0,48.0,8.0,19.0,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,90.46,1
4.36,428.31,4.0,28.0,4.0,8.0,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,133.52,1
,153.9,,2.0,,0.0,[131I-].[Na+],0.0,1
-0.47,146.19,3.0,10.0,3.0,5.0,NCCCC[C@H](N)C(=O)O,89.34,1
6.747700000000007,515.4850000000002,4.0,35.0,1.0,9.0,CCCCCN(CC(=O)NC1=CC(=NN1C2=CC(=C(C=C2)Cl)Cl)C(C)(C)C)C(=O)C3=CC=CC=C3,67.23,0
3.85,359.9,0.0,25.0,3.0,5.0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,29.54,1
2.8,406.42,1.0,30.0,7.0,0.0,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,110.06,1
,1033.49,,71.0,,7.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.COc1ccc2c3c1OC1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.Cl.Cl.Cl,144.67000000000004,1
3.04,281.31,1.0,21.0,2.0,3.0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,57.61,1
1.96,276.38,1.0,20.0,3.0,3.0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,45.33,1
3.35,291.82,0.0,20.0,2.0,6.0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,12.47,1
-0.04,512.51,2.0,34.0,11.0,9.0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1.[Na+],159.43999999999997,1
3.51,274.41,1.0,20.0,2.0,4.0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,32.34,1
-0.29,204.31,4.0,14.0,4.0,9.0,CC[C@@H](CO)NCCN[C@@H](CC)CO,64.52,1
1.94,303.2,0.0,17.0,2.0,2.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],29.540000000000003,1
6.25,391.59,0.0,27.0,3.0,5.0,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,7.12,1
0.25,207.13,2.0,13.0,3.0,0.0,Nc1ccncc1N.O=P(O)(O)O,142.69,1
,53.49,,2.0,,0.0,Cl.N,35.0,1
,145.9,,2.0,,0.0,[123I-].[Na+],0.0,1
-1.67,92.09,3.0,6.0,3.0,2.0,OCC(O)CO,60.69,1
,1084.25,,75.0,,19.0,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,461.42999999999984,1
3.94,344.5,1.0,25.0,3.0,1.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,54.370000000000005,1
6.15,414.55,1.0,31.0,3.0,5.0,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,55.120000000000005,1
0.16,17.03,1.0,1.0,1.0,0.0,N,35.0,1
4.26,285.77,0.0,20.0,2.0,0.0,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,12.47,1
5.406460000000005,534.6570000000004,6.0,39.0,2.0,11.0,CCC(C)(C)NC(=O)C(C1=CC=C(C=C1)OC)N(C2=CC=CC(=C2C)C)C(=O)CCC(=O)NC3=NOC(=C3)C,113.77,0
6.35,498.96,0.0,26.0,0.0,6.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0.0,1
1.37,62.5,0.0,3.0,0.0,0.0,C=CCl,0.0,1
4.418500000000005,834.7540000000004,13.0,55.0,2.0,17.0,CC(C)C1C(OC(=O)N1C(=O)C(C2C(=O)C=C(C(O2)(CCCOC3C(C(C(OC3OC)CO)OCC4=CC=CC=C4)OCC5=CC=CC=C5)O)Br)OC)(C)C,168.74999999999997,0
